fold,train_end,Date,actual_revenue,prediction_raw,prediction_calibrated
fold1_2020H2-2021,2020-06-30,2020-09-19,1806587.98,2218814.532771988,2469038.514384376
fold1_2020H2-2021,2020-06-30,2020-09-20,2334885.81,2405285.695464011,2708978.765682758
fold1_2020H2-2021,2020-06-30,2020-09-21,3082015.84,3028181.044087025,3561568.009314713
fold1_2020H2-2021,2020-06-30,2020-09-22,2827707.7,2336583.9187337183,2513007.223072383
fold1_2020H2-2021,2020-06-30,2020-09-23,2254030.17,2499697.353810319,2771153.2526603336
fold1_2020H2-2021,2020-06-30,2020-09-24,2021614.99,2514811.689542967,2771153.2526603336
fold1_2020H2-2021,2020-06-30,2020-09-25,2587034.31,2460432.430951515,2753673.0307221073
fold1_2020H2-2021,2020-06-30,2020-09-26,2219447.23,3341268.8579286477,3859538.2805958455
fold1_2020H2-2021,2020-06-30,2020-09-27,3907778.93,3812507.5429741074,4428163.593384966
fold1_2020H2-2021,2020-06-30,2020-09-28,4681424.38,3767151.5803658096,4428163.593384966
fold1_2020H2-2021,2020-06-30,2020-09-29,3862957.51,3295446.5513632786,3859538.2805958455
fold1_2020H2-2021,2020-06-30,2020-09-30,3185317.6,2899624.0726412227,3291325.9459520774
fold1_2020H2-2021,2020-06-30,2020-10-01,2053948.94,1533346.97158564,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2020-10-02,844947.12,1236496.1162696143,1423444.4635473224
fold1_2020H2-2021,2020-06-30,2020-10-03,1819620.17,1336312.954976743,1528600.941668562
fold1_2020H2-2021,2020-06-30,2020-10-04,1305849.84,1803210.5097366094,1908085.5548808428
fold1_2020H2-2021,2020-06-30,2020-10-05,1476045.28,1859276.3720699132,1908085.5548808428
fold1_2020H2-2021,2020-06-30,2020-10-06,2225510.95,1705299.0384681835,1908085.5548808428
fold1_2020H2-2021,2020-06-30,2020-10-07,2084609.48,1367395.575886471,1528600.941668562
fold1_2020H2-2021,2020-06-30,2020-10-08,1798621.9,1219599.5855117904,1423444.4635473224
fold1_2020H2-2021,2020-06-30,2020-10-09,1682037.65,1359267.3046283887,1528600.941668562
fold1_2020H2-2021,2020-06-30,2020-10-10,2023437.43,1419161.297803215,1669895.6583950783
fold1_2020H2-2021,2020-06-30,2020-10-11,1446988.51,1591183.8004863507,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2020-10-12,1856496.7,1988505.344210758,2200271.3296191134
fold1_2020H2-2021,2020-06-30,2020-10-13,3071390.97,1846306.6847279153,1908085.5548808428
fold1_2020H2-2021,2020-06-30,2020-10-14,2627129.58,1660356.2831260134,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2020-10-15,1826480.99,1412580.50721053,1669895.6583950783
fold1_2020H2-2021,2020-06-30,2020-10-16,2213689.11,1394705.8694295003,1669895.6583950783
fold1_2020H2-2021,2020-06-30,2020-10-17,2024181.52,1495713.6266663652,1701534.972195381
fold1_2020H2-2021,2020-06-30,2020-10-18,2416150.55,1966672.5160027982,2200271.3296191134
fold1_2020H2-2021,2020-06-30,2020-10-19,1798941.77,2465276.949969696,2753673.0307221073
fold1_2020H2-2021,2020-06-30,2020-10-20,2361849.87,2412227.4573195237,2753673.0307221073
fold1_2020H2-2021,2020-06-30,2020-10-21,2168284.88,1930381.914776376,2135768.071355457
fold1_2020H2-2021,2020-06-30,2020-10-22,2384359.77,1673152.9335808058,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2020-10-23,1313373.58,1856176.8759913752,1908085.5548808428
fold1_2020H2-2021,2020-06-30,2020-10-24,2435210.66,1957181.9750126733,2200271.3296191134
fold1_2020H2-2021,2020-06-30,2020-10-25,2045855.5,2318954.6666782033,2469038.514384376
fold1_2020H2-2021,2020-06-30,2020-10-26,2383306.02,2521241.453321776,2973023.9699152773
fold1_2020H2-2021,2020-06-30,2020-10-27,3242319.66,2915085.6118792263,3291325.9459520774
fold1_2020H2-2021,2020-06-30,2020-10-28,4138715.4,2949943.731641706,3291325.9459520774
fold1_2020H2-2021,2020-06-30,2020-10-29,3361148.04,2865905.7580901813,3291325.9459520774
fold1_2020H2-2021,2020-06-30,2020-10-30,2606337.42,2790242.7051888155,3240833.4515832826
fold1_2020H2-2021,2020-06-30,2020-10-31,3099623.67,2649926.5603594324,3240833.4515832826
fold1_2020H2-2021,2020-06-30,2020-11-01,2000351.9,1649935.5877170577,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2020-11-02,1609265.54,1335805.4975908035,1528600.941668562
fold1_2020H2-2021,2020-06-30,2020-11-03,1148970.3,1180528.6892719723,1423444.4635473224
fold1_2020H2-2021,2020-06-30,2020-11-04,1475675.48,1337180.3041428619,1528600.941668562
fold1_2020H2-2021,2020-06-30,2020-11-05,1340308.97,1307567.3343361758,1498530.468323533
fold1_2020H2-2021,2020-06-30,2020-11-06,717152.89,1318177.5560862063,1498530.468323533
fold1_2020H2-2021,2020-06-30,2020-11-07,1261006.58,1205693.12333923,1423444.4635473224
fold1_2020H2-2021,2020-06-30,2020-11-08,1462906.75,1408081.5075411226,1669895.6583950783
fold1_2020H2-2021,2020-06-30,2020-11-09,1841341.67,1946114.5277573555,2135768.071355457
fold1_2020H2-2021,2020-06-30,2020-11-10,1423817.05,1821107.0315911707,1908085.5548808428
fold1_2020H2-2021,2020-06-30,2020-11-11,1850484.56,1811020.537625293,1908085.5548808428
fold1_2020H2-2021,2020-06-30,2020-11-12,1742209.81,1931619.668571719,2135768.071355457
fold1_2020H2-2021,2020-06-30,2020-11-13,1874908.56,1630339.682523166,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2020-11-14,1505407.33,1659422.2169308274,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2020-11-15,1822943.34,1744424.7092286404,1908085.5548808428
fold1_2020H2-2021,2020-06-30,2020-11-16,1677772.33,1812736.3692424234,1908085.5548808428
fold1_2020H2-2021,2020-06-30,2020-11-17,1698265.63,1599889.607757913,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2020-11-18,1708292.62,1416107.953079793,1669895.6583950783
fold1_2020H2-2021,2020-06-30,2020-11-19,1389140.38,1334022.1794183531,1528600.941668562
fold1_2020H2-2021,2020-06-30,2020-11-20,1761075.99,1332930.6373703552,1528600.941668562
fold1_2020H2-2021,2020-06-30,2020-11-21,1277317.49,1378309.717335057,1528600.941668562
fold1_2020H2-2021,2020-06-30,2020-11-22,1402812.95,1342091.126477728,1528600.941668562
fold1_2020H2-2021,2020-06-30,2020-11-23,1254495.47,1348069.6900702692,1528600.941668562
fold1_2020H2-2021,2020-06-30,2020-11-24,1234768.03,1435550.3966543935,1669895.6583950783
fold1_2020H2-2021,2020-06-30,2020-11-25,1016787.85,1468650.133275832,1669895.6583950783
fold1_2020H2-2021,2020-06-30,2020-11-26,1003033.14,1586858.7259020412,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2020-11-27,2064673.72,1709601.7447471034,1908085.5548808428
fold1_2020H2-2021,2020-06-30,2020-11-28,2102733.52,1602365.300266085,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2020-11-29,1696662.48,1750382.5043583247,1908085.5548808428
fold1_2020H2-2021,2020-06-30,2020-11-30,1376299.12,1575159.41024918,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2020-12-01,1160032.88,1012870.3782142929,1338087.070431913
fold1_2020H2-2021,2020-06-30,2020-12-02,370653.23,927356.046880709,1039717.9824719612
fold1_2020H2-2021,2020-06-30,2020-12-03,528608.48,692006.0604236666,1039717.9824719612
fold1_2020H2-2021,2020-06-30,2020-12-04,645703.05,906624.8326904956,1039717.9824719612
fold1_2020H2-2021,2020-06-30,2020-12-05,653591.96,787207.4714421032,1039717.9824719612
fold1_2020H2-2021,2020-06-30,2020-12-06,755648.75,874235.1374915893,1039717.9824719612
fold1_2020H2-2021,2020-06-30,2020-12-07,832522.38,987638.706899379,1338087.070431913
fold1_2020H2-2021,2020-06-30,2020-12-08,1297656.34,1056557.2791445823,1399084.999190937
fold1_2020H2-2021,2020-06-30,2020-12-09,1154833.63,860342.7349467843,1039717.9824719612
fold1_2020H2-2021,2020-06-30,2020-12-10,696601.42,829580.1667496284,1039717.9824719612
fold1_2020H2-2021,2020-06-30,2020-12-11,708701.4,1108789.0554301047,1399084.999190937
fold1_2020H2-2021,2020-06-30,2020-12-12,1122552.93,1124384.3556969783,1399084.999190937
fold1_2020H2-2021,2020-06-30,2020-12-13,937152.62,1156174.0321867592,1423444.4635473224
fold1_2020H2-2021,2020-06-30,2020-12-14,1601200.69,1291701.0126237727,1498530.468323533
fold1_2020H2-2021,2020-06-30,2020-12-15,1355809.66,1414819.987186532,1669895.6583950783
fold1_2020H2-2021,2020-06-30,2020-12-16,1368150.26,1176093.3837851349,1423444.4635473224
fold1_2020H2-2021,2020-06-30,2020-12-17,1104685.57,911560.9845336349,1039717.9824719612
fold1_2020H2-2021,2020-06-30,2020-12-18,1251306.12,1221191.2530860833,1423444.4635473224
fold1_2020H2-2021,2020-06-30,2020-12-19,1648432.09,1419575.4316313635,1669895.6583950783
fold1_2020H2-2021,2020-06-30,2020-12-20,1777867.4,1415979.5781029407,1669895.6583950783
fold1_2020H2-2021,2020-06-30,2020-12-21,2040125.86,1684456.9751620726,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2020-12-22,2050706.5,1340653.0840712606,1528600.941668562
fold1_2020H2-2021,2020-06-30,2020-12-23,1964805.24,1049063.539110021,1399084.999190937
fold1_2020H2-2021,2020-06-30,2020-12-24,1223063.47,1010927.1132107417,1338087.070431913
fold1_2020H2-2021,2020-06-30,2020-12-25,1200258.49,1260132.6097235444,1498530.468323533
fold1_2020H2-2021,2020-06-30,2020-12-26,1099988.0,1469585.0157814554,1669895.6583950783
fold1_2020H2-2021,2020-06-30,2020-12-27,1517374.4,2147200.4819236742,2469038.514384376
fold1_2020H2-2021,2020-06-30,2020-12-28,3627797.75,2804065.032209206,3240833.4515832826
fold1_2020H2-2021,2020-06-30,2020-12-29,2940732.69,2742116.0563362767,3240833.4515832826
fold1_2020H2-2021,2020-06-30,2020-12-30,2881135.64,2459940.779938341,2753673.0307221073
fold1_2020H2-2021,2020-06-30,2020-12-31,2153864.87,2102863.327255189,2370545.8065775125
fold1_2020H2-2021,2020-06-30,2021-01-01,1553431.51,1377014.1210926664,1528600.941668562
fold1_2020H2-2021,2020-06-30,2021-01-02,378420.41,489845.7272675447,788710.1639612224
fold1_2020H2-2021,2020-06-30,2021-01-03,677894.56,746596.0298310737,1039717.9824719612
fold1_2020H2-2021,2020-06-30,2021-01-04,819877.04,948154.8361251681,1338087.070431913
fold1_2020H2-2021,2020-06-30,2021-01-05,1174326.91,1106493.422359922,1399084.999190937
fold1_2020H2-2021,2020-06-30,2021-01-06,1114251.05,918242.5084208552,1039717.9824719612
fold1_2020H2-2021,2020-06-30,2021-01-07,837846.02,841337.6630187819,1039717.9824719612
fold1_2020H2-2021,2020-06-30,2021-01-08,1023293.14,882434.2214627702,1039717.9824719612
fold1_2020H2-2021,2020-06-30,2021-01-09,853729.27,1068525.2278629097,1399084.999190937
fold1_2020H2-2021,2020-06-30,2021-01-10,1180728.66,942599.1127657221,1338087.070431913
fold1_2020H2-2021,2020-06-30,2021-01-11,1515387.6,1481672.0005998302,1669895.6583950783
fold1_2020H2-2021,2020-06-30,2021-01-12,1062807.64,1376762.0863614012,1528600.941668562
fold1_2020H2-2021,2020-06-30,2021-01-13,1070756.5,1694989.5787504571,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2021-01-14,764427.24,1210868.306903763,1423444.4635473224
fold1_2020H2-2021,2020-06-30,2021-01-15,977003.78,982854.1256223383,1338087.070431913
fold1_2020H2-2021,2020-06-30,2021-01-16,1185774.61,1156106.9949992774,1423444.4635473224
fold1_2020H2-2021,2020-06-30,2021-01-17,1224098.2,1620248.5435109236,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2021-01-18,2502006.18,1385148.8368985332,1669895.6583950783
fold1_2020H2-2021,2020-06-30,2021-01-19,2011018.39,1336928.975646672,1528600.941668562
fold1_2020H2-2021,2020-06-30,2021-01-20,1595354.2,1684489.3884670658,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2021-01-21,1698207.91,1248328.1995442691,1498530.468323533
fold1_2020H2-2021,2020-06-30,2021-01-22,1620041.5,1207554.1767701437,1423444.4635473224
fold1_2020H2-2021,2020-06-30,2021-01-23,1744298.27,1094149.0640858752,1399084.999190937
fold1_2020H2-2021,2020-06-30,2021-01-24,1862707.42,1704349.7978944303,1908085.5548808428
fold1_2020H2-2021,2020-06-30,2021-01-25,2346216.5,1688329.4981366787,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2021-01-26,2993616.58,2065225.7379002613,2370545.8065775125
fold1_2020H2-2021,2020-06-30,2021-01-27,2258351.94,2272046.605698654,2469038.514384376
fold1_2020H2-2021,2020-06-30,2021-01-28,2405871.45,2229755.134430396,2469038.514384376
fold1_2020H2-2021,2020-06-30,2021-01-29,2246568.53,2216274.282521198,2469038.514384376
fold1_2020H2-2021,2020-06-30,2021-01-30,2167603.39,2240415.0063162283,2469038.514384376
fold1_2020H2-2021,2020-06-30,2021-01-31,1607178.02,2255544.511157873,2469038.514384376
fold1_2020H2-2021,2020-06-30,2021-02-01,1551374.11,1823567.1237634078,1908085.5548808428
fold1_2020H2-2021,2020-06-30,2021-02-02,958876.9,1271918.7662458615,1498530.468323533
fold1_2020H2-2021,2020-06-30,2021-02-03,1095535.11,1191403.5372856099,1423444.4635473224
fold1_2020H2-2021,2020-06-30,2021-02-04,1345207.17,954031.5239271912,1338087.070431913
fold1_2020H2-2021,2020-06-30,2021-02-05,1749418.05,1140053.7669695052,1423444.4635473224
fold1_2020H2-2021,2020-06-30,2021-02-06,1240787.91,1222094.6087251354,1423444.4635473224
fold1_2020H2-2021,2020-06-30,2021-02-07,1814367.53,1238714.7076752125,1498530.468323533
fold1_2020H2-2021,2020-06-30,2021-02-08,1325809.68,1611891.4009713833,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2021-02-09,1448124.96,1647474.7504285977,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2021-02-10,1851743.73,1905193.7621857224,2135768.071355457
fold1_2020H2-2021,2020-06-30,2021-02-11,1689417.95,1493819.2823625465,1701534.972195381
fold1_2020H2-2021,2020-06-30,2021-02-12,1983824.96,1307946.4449173845,1498530.468323533
fold1_2020H2-2021,2020-06-30,2021-02-13,1986462.63,1469784.5551889609,1669895.6583950783
fold1_2020H2-2021,2020-06-30,2021-02-14,2942830.48,2109581.262525658,2370545.8065775125
fold1_2020H2-2021,2020-06-30,2021-02-15,3142099.08,2227137.849457446,2469038.514384376
fold1_2020H2-2021,2020-06-30,2021-02-16,1874868.49,2277981.387618712,2469038.514384376
fold1_2020H2-2021,2020-06-30,2021-02-17,2468895.03,2484590.773948485,2753673.0307221073
fold1_2020H2-2021,2020-06-30,2021-02-18,1729200.62,2014761.5048546726,2370545.8065775125
fold1_2020H2-2021,2020-06-30,2021-02-19,2485137.46,1559882.4612215061,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2021-02-20,2510521.11,1994430.6176997756,2370545.8065775125
fold1_2020H2-2021,2020-06-30,2021-02-21,2673937.37,2281979.2250816673,2469038.514384376
fold1_2020H2-2021,2020-06-30,2021-02-22,3295922.4,2675486.6299522906,3240833.4515832826
fold1_2020H2-2021,2020-06-30,2021-02-23,4952064.84,2519554.4844460953,2973023.9699152773
fold1_2020H2-2021,2020-06-30,2021-02-24,2880648.13,3289262.967083615,3859538.2805958455
fold1_2020H2-2021,2020-06-30,2021-02-25,5675843.97,3124643.281165082,3561568.009314713
fold1_2020H2-2021,2020-06-30,2021-02-26,3813868.44,2668068.0186778163,3240833.4515832826
fold1_2020H2-2021,2020-06-30,2021-02-27,3241854.71,2591874.193348519,2973023.9699152773
fold1_2020H2-2021,2020-06-30,2021-02-28,2348995.75,2562053.340526152,2973023.9699152773
fold1_2020H2-2021,2020-06-30,2021-03-01,1942260.67,1183750.8907928183,1423444.4635473224
fold1_2020H2-2021,2020-06-30,2021-03-02,679248.37,610274.1110453794,788710.1639612224
fold1_2020H2-2021,2020-06-30,2021-03-03,1202803.22,633901.9680793039,1039717.9824719612
fold1_2020H2-2021,2020-06-30,2021-03-04,2188811.67,1398476.6325500433,1669895.6583950783
fold1_2020H2-2021,2020-06-30,2021-03-05,1350969.16,1834539.1096491653,1908085.5548808428
fold1_2020H2-2021,2020-06-30,2021-03-06,1702498.76,1638607.7410143933,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2021-03-07,2475099.15,1573090.234203323,1859544.4593934934
fold1_2020H2-2021,2020-06-30,2021-03-08,2765984.78,1986998.670276013,2200271.3296191134
fold1_2020H2-2021,2020-06-30,2021-03-09,2910840.37,2444691.7422315786,2753673.0307221073
fold1_2020H2-2021,2020-06-30,2021-03-10,2793536.43,2200540.3032606826,2469038.514384376
fold1_2020H2-2021,2020-06-30,2021-03-11,4291688.17,2435340.8286043624,2753673.0307221073
fold1_2020H2-2021,2020-06-30,2021-03-12,4134860.06,2762499.4498790232,3240833.4515832826
fold1_2020H2-2021,2020-06-30,2021-03-13,2417371.88,2865128.417766093,3291325.9459520774
fold1_2020H2-2021,2020-06-30,2021-03-14,2889680.59,2767497.5932751237,3240833.4515832826
fold1_2020H2-2021,2020-06-30,2021-03-15,3654509.31,2759624.572153552,3240833.4515832826
fold1_2020H2-2021,2020-06-30,2021-03-16,4008350.11,2778196.6715564346,3240833.4515832826
fold1_2020H2-2021,2020-06-30,2021-03-17,4400411.89,3454300.8097409676,4124866.3061874663
fold1_2020H2-2021,2020-06-30,2021-03-18,5516765.31,3520022.6791986926,4124866.3061874663
fold1_2020H2-2021,2020-06-30,2021-03-19,3614457.51,3078097.7493109824,3561568.009314713
fold1_2020H2-2021,2020-06-30,2021-03-20,3232018.55,3324674.9663941497,3859538.2805958455
fold1_2020H2-2021,2020-06-30,2021-03-21,2822145.24,3124820.8507710635,3561568.009314713
fold1_2020H2-2021,2020-06-30,2021-03-22,3923103.49,3025437.7976341764,3561568.009314713
fold1_2020H2-2021,2020-06-30,2021-03-23,4222620.69,3248734.5243611494,3859538.2805958455
fold1_2020H2-2021,2020-06-30,2021-03-24,4003647.57,3848602.8067248166,4428163.593384966
fold1_2020H2-2021,2020-06-30,2021-03-25,4847687.37,3975196.6140613314,4667927.760154677
fold1_2020H2-2021,2020-06-30,2021-03-26,4034615.27,3635672.373919046,4124866.3061874663
fold1_2020H2-2021,2020-06-30,2021-03-27,3612774.77,3661792.8577641845,4124866.3061874663
fold1_2020H2-2021,2020-06-30,2021-03-28,3528929.89,3505188.943599096,4124866.3061874663
fold1_2020H2-2021,2020-06-30,2021-03-29,4090090.6,4143385.790779437,4667927.760154677
fold1_2020H2-2021,2020-06-30,2021-03-30,10795905.35,6229965.497429878,7444552.079276642
fold1_2020H2-2021,2020-06-30,2021-03-31,9220320.43,6385948.506377177,8155496.334530681
fold1_2020H2-2021,2020-06-30,2021-04-01,9027075.84,5270969.744239362,6280863.84156729
fold1_2020H2-2021,2020-06-30,2021-04-02,7866035.23,3985654.086542656,4667927.760154677
fold1_2020H2-2021,2020-06-30,2021-04-03,7594752.42,3861457.985814643,4667927.760154677
fold1_2020H2-2021,2020-06-30,2021-04-04,1720555.46,1970209.3777663892,2200271.3296191134
fold1_2020H2-2021,2020-06-30,2021-04-05,2665962.66,1766154.8143955194,1908085.5548808428
fold1_2020H2-2021,2020-06-30,2021-04-06,2627509.32,1756440.673216522,1908085.5548808428
fold1_2020H2-2021,2020-06-30,2021-04-07,3504391.02,2065551.3983590363,2370545.8065775125
fold1_2020H2-2021,2020-06-30,2021-04-08,3026850.22,2620435.542563927,3189506.816709907
fold1_2020H2-2021,2020-06-30,2021-04-09,3110153.27,2523371.8682840085,2973023.9699152773
