fold,train_end,Date,actual_revenue,prediction_raw,prediction_calibrated
fold1_2020H2-2021,2020-06-30,2020-10-26,2383306.02,2838080.0,3055928.954023051
fold1_2020H2-2021,2020-06-30,2020-10-27,3242319.66,3219921.5,3488813.7080950662
fold1_2020H2-2021,2020-06-30,2020-10-28,4138715.4,3471268.25,3862166.182235346
fold1_2020H2-2021,2020-06-30,2020-10-29,3361148.04,3305344.25,3619204.3698525587
fold1_2020H2-2021,2020-06-30,2020-10-30,2606337.42,3278733.75,3488813.7080950662
fold1_2020H2-2021,2020-06-30,2020-10-31,3099623.67,2272432.0,2468181.19519104
fold1_2020H2-2021,2020-06-30,2020-11-01,2000351.9,1070241.875,1508831.794012418
fold1_2020H2-2021,2020-06-30,2020-11-02,1609265.54,975385.8125,1364924.8795789618
fold1_2020H2-2021,2020-06-30,2020-11-03,1148970.3,756696.375,899516.8745065577
fold1_2020H2-2021,2020-06-30,2020-11-04,1475675.48,1266024.875,1508831.794012418
fold1_2020H2-2021,2020-06-30,2020-11-05,1340308.97,868970.1875,1123292.2111206504
fold1_2020H2-2021,2020-06-30,2020-11-06,717152.89,1491306.625,1629776.5745283116
fold1_2020H2-2021,2020-06-30,2020-11-07,1261006.58,886066.8125,1123292.2111206504
fold1_2020H2-2021,2020-06-30,2020-11-08,1462906.75,2053049.5,2151129.4306728994
fold1_2020H2-2021,2020-06-30,2020-11-09,1841341.67,2469099.75,2719859.818182715
fold1_2020H2-2021,2020-06-30,2020-11-10,1423817.05,1503136.25,1686989.8640123117
fold1_2020H2-2021,2020-06-30,2020-11-11,1850484.56,1584873.75,1777060.2804593546
fold1_2020H2-2021,2020-06-30,2020-11-12,1742209.81,1859690.625,1987864.4856224663
fold1_2020H2-2021,2020-06-30,2020-11-13,1874908.56,1804963.125,1987864.4856224663
fold1_2020H2-2021,2020-06-30,2020-11-14,1505407.33,1651960.625,1777060.2804593546
fold1_2020H2-2021,2020-06-30,2020-11-15,1822943.34,1711592.625,1949070.9936570814
fold1_2020H2-2021,2020-06-30,2020-11-16,1677772.33,2013199.875,2151129.4306728994
fold1_2020H2-2021,2020-06-30,2020-11-17,1698265.63,1481459.25,1629776.5745283116
fold1_2020H2-2021,2020-06-30,2020-11-18,1708292.62,835427.0625,1032674.6576041845
fold1_2020H2-2021,2020-06-30,2020-11-19,1389140.38,870395.125,1123292.2111206504
fold1_2020H2-2021,2020-06-30,2020-11-20,1761075.99,1371085.125,1520312.6872587062
fold1_2020H2-2021,2020-06-30,2020-11-21,1277317.49,1359770.625,1520312.6872587062
fold1_2020H2-2021,2020-06-30,2020-11-22,1402812.95,923794.6875,1272176.8601778452
fold1_2020H2-2021,2020-06-30,2020-11-23,1254495.47,1272112.625,1508831.794012418
fold1_2020H2-2021,2020-06-30,2020-11-24,1234768.03,1360974.5,1520312.6872587062
fold1_2020H2-2021,2020-06-30,2020-11-25,1016787.85,1404953.5,1629776.5745283116
fold1_2020H2-2021,2020-06-30,2020-11-26,1003033.14,1483469.5,1629776.5745283116
fold1_2020H2-2021,2020-06-30,2020-11-27,2064673.72,1836407.5,1987864.4856224663
fold1_2020H2-2021,2020-06-30,2020-11-28,2102733.52,1435917.75,1629776.5745283116
fold1_2020H2-2021,2020-06-30,2020-11-29,1696662.48,1485505.25,1629776.5745283116
fold1_2020H2-2021,2020-06-30,2020-11-30,1376299.12,1355309.25,1520312.6872587062
fold1_2020H2-2021,2020-06-30,2020-12-01,1160032.88,836850.375,1032674.6576041845
fold1_2020H2-2021,2020-06-30,2020-12-02,370653.23,674162.5625,713245.636225915
fold1_2020H2-2021,2020-06-30,2020-12-03,528608.48,596287.4375,713245.636225915
fold1_2020H2-2021,2020-06-30,2020-12-04,645703.05,593006.1875,713245.636225915
fold1_2020H2-2021,2020-06-30,2020-12-05,653591.96,803546.4375,899516.8745065577
fold1_2020H2-2021,2020-06-30,2020-12-06,755648.75,822999.0625,995382.1489783534
fold1_2020H2-2021,2020-06-30,2020-12-07,832522.38,904247.25,1123292.2111206504
fold1_2020H2-2021,2020-06-30,2020-12-08,1297656.34,1057627.0,1508831.794012418
fold1_2020H2-2021,2020-06-30,2020-12-09,1154833.63,746756.6875,899516.8745065577
fold1_2020H2-2021,2020-06-30,2020-12-10,696601.42,815350.1875,899516.8745065577
fold1_2020H2-2021,2020-06-30,2020-12-11,708701.4,785377.8125,899516.8745065577
fold1_2020H2-2021,2020-06-30,2020-12-12,1122552.93,984762.3125,1364924.8795789618
fold1_2020H2-2021,2020-06-30,2020-12-13,937152.62,916243.9375,1123292.2111206504
fold1_2020H2-2021,2020-06-30,2020-12-14,1601200.69,968888.75,1364924.8795789618
fold1_2020H2-2021,2020-06-30,2020-12-15,1355809.66,1803579.5,1987864.4856224663
fold1_2020H2-2021,2020-06-30,2020-12-16,1368150.26,1178574.75,1508831.794012418
fold1_2020H2-2021,2020-06-30,2020-12-17,1104685.57,852962.0,1032674.6576041845
fold1_2020H2-2021,2020-06-30,2020-12-18,1251306.12,1391032.0,1629776.5745283116
fold1_2020H2-2021,2020-06-30,2020-12-19,1648432.09,1377014.625,1520312.6872587062
fold1_2020H2-2021,2020-06-30,2020-12-20,1777867.4,1458428.625,1629776.5745283116
fold1_2020H2-2021,2020-06-30,2020-12-21,2040125.86,1603554.125,1777060.2804593546
fold1_2020H2-2021,2020-06-30,2020-12-22,2050706.5,1030816.1875,1508831.794012418
fold1_2020H2-2021,2020-06-30,2020-12-23,1964805.24,1120501.5,1508831.794012418
fold1_2020H2-2021,2020-06-30,2020-12-24,1223063.47,780325.75,899516.8745065577
fold1_2020H2-2021,2020-06-30,2020-12-25,1200258.49,865497.375,1123292.2111206504
fold1_2020H2-2021,2020-06-30,2020-12-26,1099988.0,1617369.0,1777060.2804593546
fold1_2020H2-2021,2020-06-30,2020-12-27,1517374.4,3172110.5,3327225.8790875883
fold1_2020H2-2021,2020-06-30,2020-12-28,3627797.75,3252796.5,3488813.7080950662
fold1_2020H2-2021,2020-06-30,2020-12-29,2940732.69,3000024.75,3327225.8790875883
fold1_2020H2-2021,2020-06-30,2020-12-30,2881135.64,2535617.5,2727763.282326285
fold1_2020H2-2021,2020-06-30,2020-12-31,2153864.87,3591960.5,3980126.4116474222
fold1_2020H2-2021,2020-06-30,2021-01-01,1553431.51,2147657.5,2294801.7717576087
fold1_2020H2-2021,2020-06-30,2021-01-02,378420.41,652352.3125,713245.636225915
fold1_2020H2-2021,2020-06-30,2021-01-03,677894.56,914750.875,1123292.2111206504
fold1_2020H2-2021,2020-06-30,2021-01-04,819877.04,931907.125,1272176.8601778452
fold1_2020H2-2021,2020-06-30,2021-01-05,1174326.91,1042932.3125,1508831.794012418
fold1_2020H2-2021,2020-06-30,2021-01-06,1114251.05,911543.5625,1123292.2111206504
fold1_2020H2-2021,2020-06-30,2021-01-07,837846.02,819187.125,995382.1489783534
fold1_2020H2-2021,2020-06-30,2021-01-08,1023293.14,1057129.75,1508831.794012418
fold1_2020H2-2021,2020-06-30,2021-01-09,853729.27,1143927.25,1508831.794012418
fold1_2020H2-2021,2020-06-30,2021-01-10,1180728.66,1004227.25,1508831.794012418
fold1_2020H2-2021,2020-06-30,2021-01-11,1515387.6,1498802.0,1686989.8640123117
fold1_2020H2-2021,2020-06-30,2021-01-12,1062807.64,1247405.375,1508831.794012418
fold1_2020H2-2021,2020-06-30,2021-01-13,1070756.5,2070981.875,2151129.4306728994
fold1_2020H2-2021,2020-06-30,2021-01-14,764427.24,1443911.125,1629776.5745283116
fold1_2020H2-2021,2020-06-30,2021-01-15,977003.78,1153262.0,1508831.794012418
fold1_2020H2-2021,2020-06-30,2021-01-16,1185774.61,1088000.125,1508831.794012418
fold1_2020H2-2021,2020-06-30,2021-01-17,1224098.2,1763413.375,1987864.4856224663
fold1_2020H2-2021,2020-06-30,2021-01-18,2502006.18,1420309.875,1629776.5745283116
fold1_2020H2-2021,2020-06-30,2021-01-19,2011018.39,1213628.0,1508831.794012418
fold1_2020H2-2021,2020-06-30,2021-01-20,1595354.2,1963964.5,2057987.1083464737
fold1_2020H2-2021,2020-06-30,2021-01-21,1698207.91,1440923.375,1629776.5745283116
fold1_2020H2-2021,2020-06-30,2021-01-22,1620041.5,1458509.375,1629776.5745283116
fold1_2020H2-2021,2020-06-30,2021-01-23,1744298.27,1134913.625,1508831.794012418
fold1_2020H2-2021,2020-06-30,2021-01-24,1862707.42,1870312.5,1987864.4856224663
fold1_2020H2-2021,2020-06-30,2021-01-25,2346216.5,1643718.125,1777060.2804593546
fold1_2020H2-2021,2020-06-30,2021-01-26,2993616.58,1988618.375,2057987.1083464737
fold1_2020H2-2021,2020-06-30,2021-01-27,2258351.94,3061824.5,3327225.8790875883
fold1_2020H2-2021,2020-06-30,2021-01-28,2405871.45,3086321.75,3327225.8790875883
fold1_2020H2-2021,2020-06-30,2021-01-29,2246568.53,2907707.0,3055928.954023051
fold1_2020H2-2021,2020-06-30,2021-01-30,2167603.39,2832492.25,3055928.954023051
fold1_2020H2-2021,2020-06-30,2021-01-31,1607178.02,2268398.0,2377262.969887961
fold1_2020H2-2021,2020-06-30,2021-02-01,1551374.11,2115799.5,2151129.4306728994
fold1_2020H2-2021,2020-06-30,2021-02-02,958876.9,1179483.25,1508831.794012418
fold1_2020H2-2021,2020-06-30,2021-02-03,1095535.11,1352141.125,1520312.6872587062
fold1_2020H2-2021,2020-06-30,2021-02-04,1345207.17,958235.75,1364924.8795789618
fold1_2020H2-2021,2020-06-30,2021-02-05,1749418.05,1491897.0,1686989.8640123117
fold1_2020H2-2021,2020-06-30,2021-02-06,1240787.91,1534014.375,1686989.8640123117
fold1_2020H2-2021,2020-06-30,2021-02-07,1814367.53,1537500.0,1686989.8640123117
fold1_2020H2-2021,2020-06-30,2021-02-08,1325809.68,1721119.0,1949070.9936570814
fold1_2020H2-2021,2020-06-30,2021-02-09,1448124.96,1538760.25,1686989.8640123117
fold1_2020H2-2021,2020-06-30,2021-02-10,1851743.73,2285809.75,2468181.19519104
fold1_2020H2-2021,2020-06-30,2021-02-11,1689417.95,1733033.875,1949070.9936570814
fold1_2020H2-2021,2020-06-30,2021-02-12,1983824.96,1523399.5,1686989.8640123117
fold1_2020H2-2021,2020-06-30,2021-02-13,1986462.63,1758227.875,1987864.4856224663
fold1_2020H2-2021,2020-06-30,2021-02-14,2942830.48,2470369.25,2719859.818182715
fold1_2020H2-2021,2020-06-30,2021-02-15,3142099.08,2295093.5,2468181.19519104
fold1_2020H2-2021,2020-06-30,2021-02-16,1874868.49,2312785.25,2468181.19519104
fold1_2020H2-2021,2020-06-30,2021-02-17,2468895.03,2877764.25,3055928.954023051
fold1_2020H2-2021,2020-06-30,2021-02-18,1729200.62,2697354.75,2930392.9997688876
fold1_2020H2-2021,2020-06-30,2021-02-19,2485137.46,1827687.25,1987864.4856224663
fold1_2020H2-2021,2020-06-30,2021-02-20,2510521.11,2148225.0,2294801.7717576087
fold1_2020H2-2021,2020-06-30,2021-02-21,2673937.37,2275925.75,2468181.19519104
fold1_2020H2-2021,2020-06-30,2021-02-22,3295922.4,2829935.25,3055928.954023051
fold1_2020H2-2021,2020-06-30,2021-02-23,4952064.84,2939769.5,3327225.8790875883
fold1_2020H2-2021,2020-06-30,2021-02-24,2880648.13,4469133.0,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-02-25,5675843.97,4072154.25,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-02-26,3813868.44,3626193.5,3980126.4116474222
fold1_2020H2-2021,2020-06-30,2021-02-27,3241854.71,2926016.5,3055928.954023051
fold1_2020H2-2021,2020-06-30,2021-02-28,2348995.75,2314837.25,2468181.19519104
fold1_2020H2-2021,2020-06-30,2021-03-01,1942260.67,951488.1875,1364924.8795789618
fold1_2020H2-2021,2020-06-30,2021-03-02,679248.37,804537.375,899516.8745065577
fold1_2020H2-2021,2020-06-30,2021-03-03,1202803.22,1025770.5,1508831.794012418
fold1_2020H2-2021,2020-06-30,2021-03-04,2188811.67,1300073.375,1508831.794012418
fold1_2020H2-2021,2020-06-30,2021-03-05,1350969.16,1953570.125,2057987.1083464737
fold1_2020H2-2021,2020-06-30,2021-03-06,1702498.76,2114150.25,2151129.4306728994
fold1_2020H2-2021,2020-06-30,2021-03-07,2475099.15,1856397.375,1987864.4856224663
fold1_2020H2-2021,2020-06-30,2021-03-08,2765984.78,2028397.875,2151129.4306728994
fold1_2020H2-2021,2020-06-30,2021-03-09,2910840.37,2445646.75,2719859.818182715
fold1_2020H2-2021,2020-06-30,2021-03-10,2793536.43,2514603.75,2727763.282326285
fold1_2020H2-2021,2020-06-30,2021-03-11,4291688.17,2465583.25,2719859.818182715
fold1_2020H2-2021,2020-06-30,2021-03-12,4134860.06,3042361.0,3327225.8790875883
fold1_2020H2-2021,2020-06-30,2021-03-13,2417371.88,3673584.0,3980126.4116474222
fold1_2020H2-2021,2020-06-30,2021-03-14,2889680.59,3289968.0,3619204.3698525587
fold1_2020H2-2021,2020-06-30,2021-03-15,3654509.31,3261887.25,3488813.7080950662
fold1_2020H2-2021,2020-06-30,2021-03-16,4008350.11,3127538.0,3327225.8790875883
fold1_2020H2-2021,2020-06-30,2021-03-17,4400411.89,3750351.0,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-03-18,5516765.31,3813547.25,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-03-19,3614457.51,3639367.0,3980126.4116474222
fold1_2020H2-2021,2020-06-30,2021-03-20,3232018.55,4009877.75,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-03-21,2822145.24,3920691.0,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-03-22,3923103.49,3951255.25,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-03-23,4222620.69,3563278.25,3980126.4116474222
fold1_2020H2-2021,2020-06-30,2021-03-24,4003647.57,4567736.5,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-03-25,4847687.37,4472995.0,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-03-26,4034615.27,4632424.5,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-03-27,3612774.77,4600753.0,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-03-28,3528929.89,4446698.5,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-03-29,4090090.6,4267292.0,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-03-30,10795905.35,6761046.5,8006974.570732268
fold1_2020H2-2021,2020-06-30,2021-03-31,9220320.43,6963869.5,8006974.570732268
fold1_2020H2-2021,2020-06-30,2021-04-01,9027075.84,8116051.0,8414636.851832114
fold1_2020H2-2021,2020-06-30,2021-04-02,7866035.23,7959284.0,8091583.815053966
fold1_2020H2-2021,2020-06-30,2021-04-03,7594752.42,7676263.5,8091583.815053966
fold1_2020H2-2021,2020-06-30,2021-04-04,1720555.46,3463578.0,3862166.182235346
fold1_2020H2-2021,2020-06-30,2021-04-05,2665962.66,2111866.25,2151129.4306728994
fold1_2020H2-2021,2020-06-30,2021-04-06,2627509.32,2186354.0,2377262.969887961
fold1_2020H2-2021,2020-06-30,2021-04-07,3504391.02,2285801.25,2468181.19519104
fold1_2020H2-2021,2020-06-30,2021-04-08,3026850.22,2860119.5,3055928.954023051
fold1_2020H2-2021,2020-06-30,2021-04-09,3110153.27,3712674.25,3980126.4116474222
fold1_2020H2-2021,2020-06-30,2021-04-10,2505766.01,3353009.0,3619204.3698525587
fold1_2020H2-2021,2020-06-30,2021-04-11,2755337.37,3205501.25,3327225.8790875883
fold1_2020H2-2021,2020-06-30,2021-04-12,3206411.87,3269167.0,3488813.7080950662
fold1_2020H2-2021,2020-06-30,2021-04-13,3231903.43,2996705.0,3327225.8790875883
fold1_2020H2-2021,2020-06-30,2021-04-14,5218947.03,3773101.0,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-04-15,4270735.63,3521951.75,3980126.4116474222
fold1_2020H2-2021,2020-06-30,2021-04-16,3735241.12,4555415.0,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-04-17,3800876.52,4178761.0,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-04-18,4448113.81,3933606.25,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-04-19,3468512.12,3409220.0,3682422.9899424184
fold1_2020H2-2021,2020-06-30,2021-04-20,4030055.78,4027653.0,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-04-21,5244905.44,3764726.5,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-04-22,4635126.49,3941311.75,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-04-23,2503702.41,5193895.5,4962243.312024445
fold1_2020H2-2021,2020-06-30,2021-04-24,3966260.92,5121546.0,4962243.312024445
fold1_2020H2-2021,2020-06-30,2021-04-25,4545990.29,3800236.25,4393759.446676668
fold1_2020H2-2021,2020-06-30,2021-04-26,4718077.11,3729214.5,4393759.446676668
