fold,train_end,Date,actual_revenue,prediction_raw,prediction_calibrated
fold1_2020H2-2021,2020-06-30,2020-09-05,1581867.47,1256392.7464438968,1676902.5312215025
fold1_2020H2-2021,2020-06-30,2020-09-06,2654105.11,1577506.6488988858,1946636.105492494
fold1_2020H2-2021,2020-06-30,2020-09-07,2479133.84,1717402.0455997323,2088246.1312092554
fold1_2020H2-2021,2020-06-30,2020-09-08,2542645.13,1648535.8715156855,1984994.8565902584
fold1_2020H2-2021,2020-06-30,2020-09-09,1979410.07,1905355.8846451028,2415601.029544984
fold1_2020H2-2021,2020-06-30,2020-09-10,3146008.14,1371597.824401684,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-09-11,1990335.39,1347269.9522440373,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-09-12,2806228.3,1910674.3370035512,2415601.029544984
fold1_2020H2-2021,2020-06-30,2020-09-13,2240095.92,1996090.8768990128,2415601.029544984
fold1_2020H2-2021,2020-06-30,2020-09-14,2832905.03,1984357.0127920385,2415601.029544984
fold1_2020H2-2021,2020-06-30,2020-09-15,2914536.51,1540780.947764101,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-09-16,1994638.41,1839741.9429648367,2331123.892620502
fold1_2020H2-2021,2020-06-30,2020-09-17,1827659.24,1357010.1841423656,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-09-18,2600220.08,1396999.909948947,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-09-19,1806587.98,1600707.9436715771,1984994.8565902584
fold1_2020H2-2021,2020-06-30,2020-09-20,2334885.81,1728523.7322378885,2269388.326598033
fold1_2020H2-2021,2020-06-30,2020-09-21,3082015.84,2411856.5215058317,2992226.3594748615
fold1_2020H2-2021,2020-06-30,2020-09-22,2827707.7,1716771.1736739036,2088246.1312092554
fold1_2020H2-2021,2020-06-30,2020-09-23,2254030.17,2049544.4634580808,2499879.3905253923
fold1_2020H2-2021,2020-06-30,2020-09-24,2021614.99,2007034.2923848087,2415601.029544984
fold1_2020H2-2021,2020-06-30,2020-09-25,2587034.31,1741912.2782013072,2269388.326598033
fold1_2020H2-2021,2020-06-30,2020-09-26,2219447.23,2068026.7911754614,2512931.6786527275
fold1_2020H2-2021,2020-06-30,2020-09-27,3907778.93,3392559.9108845554,4196318.835204377
fold1_2020H2-2021,2020-06-30,2020-09-28,4681424.38,3072282.955609751,3973382.4576477087
fold1_2020H2-2021,2020-06-30,2020-09-29,3862957.51,2716539.993065881,3398713.385143928
fold1_2020H2-2021,2020-06-30,2020-09-30,3185317.6,2321200.2309284126,2992226.3594748615
fold1_2020H2-2021,2020-06-30,2020-10-01,2053948.94,1860532.9034334384,2415601.029544984
fold1_2020H2-2021,2020-06-30,2020-10-02,844947.12,756264.659545523,1087818.9006423785
fold1_2020H2-2021,2020-06-30,2020-10-03,1819620.17,829902.3375044775,1422557.026900289
fold1_2020H2-2021,2020-06-30,2020-10-04,1305849.84,1656260.7645055607,1984994.8565902584
fold1_2020H2-2021,2020-06-30,2020-10-05,1476045.28,1517498.3616746005,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-10-06,2225510.95,1204928.6181767106,1676902.5312215025
fold1_2020H2-2021,2020-06-30,2020-10-07,2084609.48,1260143.9686411582,1825540.359142674
fold1_2020H2-2021,2020-06-30,2020-10-08,1798621.9,1051465.1928633607,1581074.83764816
fold1_2020H2-2021,2020-06-30,2020-10-09,1682037.65,968858.8407738304,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2020-10-10,2023437.43,850578.2461458243,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2020-10-11,1446988.51,1468890.965979123,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-10-12,1856496.7,1705356.6766979457,2088246.1312092554
fold1_2020H2-2021,2020-06-30,2020-10-13,3071390.97,1390788.0642603848,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-10-14,2627129.58,1320953.4938984744,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-10-15,1826480.99,1144450.7660824528,1581074.83764816
fold1_2020H2-2021,2020-06-30,2020-10-16,2213689.11,1188746.2473941387,1676902.5312215025
fold1_2020H2-2021,2020-06-30,2020-10-17,2024181.52,854364.1983371007,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2020-10-18,2416150.55,1462171.9450190067,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-10-19,1798941.77,1891845.4728053212,2415601.029544984
fold1_2020H2-2021,2020-06-30,2020-10-20,2361849.87,1594757.6112004523,1984994.8565902584
fold1_2020H2-2021,2020-06-30,2020-10-21,2168284.88,1496633.542227566,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-10-22,2384359.77,1492546.1993004344,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-10-23,1313373.58,1211759.5842692808,1676902.5312215025
fold1_2020H2-2021,2020-06-30,2020-10-24,2435210.66,1164598.3386538445,1581074.83764816
fold1_2020H2-2021,2020-06-30,2020-10-25,2045855.5,1993002.5961896505,2415601.029544984
fold1_2020H2-2021,2020-06-30,2020-10-26,2383306.02,1865230.3775594223,2415601.029544984
fold1_2020H2-2021,2020-06-30,2020-10-27,3242319.66,1742211.7594930066,2269388.326598033
fold1_2020H2-2021,2020-06-30,2020-10-28,4138715.4,2642646.585838985,3398713.385143928
fold1_2020H2-2021,2020-06-30,2020-10-29,3361148.04,2107117.131417195,2741443.4316777373
fold1_2020H2-2021,2020-06-30,2020-10-30,2606337.42,1417757.607532543,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-10-31,3099623.67,1202269.8201414093,1676902.5312215025
fold1_2020H2-2021,2020-06-30,2020-11-01,2000351.9,1186736.8718388677,1676902.5312215025
fold1_2020H2-2021,2020-06-30,2020-11-02,1609265.54,536639.3985681868,922188.8934810021
fold1_2020H2-2021,2020-06-30,2020-11-03,1148970.3,844745.0972594735,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2020-11-04,1475675.48,1027309.9215059138,1581074.83764816
fold1_2020H2-2021,2020-06-30,2020-11-05,1340308.97,1210920.8681682604,1676902.5312215025
fold1_2020H2-2021,2020-06-30,2020-11-06,717152.89,892663.3436895865,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2020-11-07,1261006.58,1163600.6053934928,1581074.83764816
fold1_2020H2-2021,2020-06-30,2020-11-08,1462906.75,1199015.4943629901,1676902.5312215025
fold1_2020H2-2021,2020-06-30,2020-11-09,1841341.67,1777076.8436744334,2269388.326598033
fold1_2020H2-2021,2020-06-30,2020-11-10,1423817.05,1522878.2262086421,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-11-11,1850484.56,1563554.3269996878,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-11-12,1742209.81,1367789.7220339286,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-11-13,1874908.56,1192956.8495415295,1676902.5312215025
fold1_2020H2-2021,2020-06-30,2020-11-14,1505407.33,1147464.4162400633,1581074.83764816
fold1_2020H2-2021,2020-06-30,2020-11-15,1822943.34,1587555.880407373,1946636.105492494
fold1_2020H2-2021,2020-06-30,2020-11-16,1677772.33,1374027.5514797529,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-11-17,1698265.63,1257141.1961207455,1698265.6299999994
fold1_2020H2-2021,2020-06-30,2020-11-18,1708292.62,1484720.206190157,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-11-19,1389140.38,985879.928880167,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2020-11-20,1761075.99,1173787.2912569703,1581074.83764816
fold1_2020H2-2021,2020-06-30,2020-11-21,1277317.49,1183293.947518183,1638858.8413604337
fold1_2020H2-2021,2020-06-30,2020-11-22,1402812.95,1195341.9507969546,1676902.5312215025
fold1_2020H2-2021,2020-06-30,2020-11-23,1254495.47,1104580.7280904984,1581074.83764816
fold1_2020H2-2021,2020-06-30,2020-11-24,1234768.03,989836.4511483503,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2020-11-25,1016787.85,1124630.260866627,1581074.83764816
fold1_2020H2-2021,2020-06-30,2020-11-26,1003033.14,1235146.086931734,1676902.5312215025
fold1_2020H2-2021,2020-06-30,2020-11-27,2064673.72,1095572.628868704,1581074.83764816
fold1_2020H2-2021,2020-06-30,2020-11-28,2102733.52,1180349.5658466294,1638858.8413604337
fold1_2020H2-2021,2020-06-30,2020-11-29,1696662.48,1448161.0890933764,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-11-30,1376299.12,1305486.6769244599,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-12-01,1160032.88,623126.8026853972,922188.8934810021
fold1_2020H2-2021,2020-06-30,2020-12-02,370653.23,434633.5093890679,922188.8934810021
fold1_2020H2-2021,2020-06-30,2020-12-03,528608.48,738230.1153985722,1022058.8111009629
fold1_2020H2-2021,2020-06-30,2020-12-04,645703.05,674646.6351696195,922188.8934810021
fold1_2020H2-2021,2020-06-30,2020-12-05,653591.96,484031.56221572903,922188.8934810021
fold1_2020H2-2021,2020-06-30,2020-12-06,755648.75,682410.2785944128,922188.8934810021
fold1_2020H2-2021,2020-06-30,2020-12-07,832522.38,739538.4448673495,1022058.8111009629
fold1_2020H2-2021,2020-06-30,2020-12-08,1297656.34,685038.7203517812,1022058.8111009629
fold1_2020H2-2021,2020-06-30,2020-12-09,1154833.63,895140.1275286161,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2020-12-10,696601.42,623806.1666009554,922188.8934810021
fold1_2020H2-2021,2020-06-30,2020-12-11,708701.4,724006.1494557587,1022058.8111009629
fold1_2020H2-2021,2020-06-30,2020-12-12,1122552.93,687935.7482504535,1022058.8111009629
fold1_2020H2-2021,2020-06-30,2020-12-13,937152.62,1045656.6110926104,1581074.83764816
fold1_2020H2-2021,2020-06-30,2020-12-14,1601200.69,1109924.1483160108,1581074.83764816
fold1_2020H2-2021,2020-06-30,2020-12-15,1355809.66,863122.6084443507,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2020-12-16,1368150.26,1228730.573646669,1676902.5312215025
fold1_2020H2-2021,2020-06-30,2020-12-17,1104685.57,884152.8747176576,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2020-12-18,1251306.12,834318.325881703,1422557.026900289
fold1_2020H2-2021,2020-06-30,2020-12-19,1648432.09,999378.6429659724,1581074.83764816
fold1_2020H2-2021,2020-06-30,2020-12-20,1777867.4,1427213.7632204944,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2020-12-21,2040125.86,1211201.1145014495,1676902.5312215025
fold1_2020H2-2021,2020-06-30,2020-12-22,2050706.5,1052470.3754192602,1581074.83764816
fold1_2020H2-2021,2020-06-30,2020-12-23,1964805.24,893837.9079003059,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2020-12-24,1223063.47,904126.8021886781,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2020-12-25,1200258.49,751390.7346910597,1087818.9006423785
fold1_2020H2-2021,2020-06-30,2020-12-26,1099988.0,915684.2210950297,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2020-12-27,1517374.4,1665286.0427468568,2088246.1312092554
fold1_2020H2-2021,2020-06-30,2020-12-28,3627797.75,2746572.49062799,3398713.385143928
fold1_2020H2-2021,2020-06-30,2020-12-29,2940732.69,2341258.0248101316,2992226.3594748615
fold1_2020H2-2021,2020-06-30,2020-12-30,2881135.64,2150867.2628195323,2741443.4316777373
fold1_2020H2-2021,2020-06-30,2020-12-31,2153864.87,1608810.0191463165,1984994.8565902584
fold1_2020H2-2021,2020-06-30,2021-01-01,1553431.51,919952.1983227471,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2021-01-02,378420.41,192900.30010234728,506992.5508991544
fold1_2020H2-2021,2020-06-30,2021-01-03,677894.56,623384.715633762,922188.8934810021
fold1_2020H2-2021,2020-06-30,2021-01-04,819877.04,684804.7201790845,922188.8934810021
fold1_2020H2-2021,2020-06-30,2021-01-05,1174326.91,710531.8040349147,1022058.8111009629
fold1_2020H2-2021,2020-06-30,2021-01-06,1114251.05,596292.4909632539,922188.8934810021
fold1_2020H2-2021,2020-06-30,2021-01-07,837846.02,533537.9788990751,922188.8934810021
fold1_2020H2-2021,2020-06-30,2021-01-08,1023293.14,756368.6857594296,1087818.9006423785
fold1_2020H2-2021,2020-06-30,2021-01-09,853729.27,813253.7617211938,1301828.7291002425
fold1_2020H2-2021,2020-06-30,2021-01-10,1180728.66,820635.0070676805,1422557.026900289
fold1_2020H2-2021,2020-06-30,2021-01-11,1515387.6,1130784.0959864021,1581074.83764816
fold1_2020H2-2021,2020-06-30,2021-01-12,1062807.64,800204.3066421949,1301828.7291002425
fold1_2020H2-2021,2020-06-30,2021-01-13,1070756.5,1246542.4789810965,1676902.5312215025
fold1_2020H2-2021,2020-06-30,2021-01-14,764427.24,744376.5069428713,1022058.8111009629
fold1_2020H2-2021,2020-06-30,2021-01-15,977003.78,779577.2518114115,1301828.7291002425
fold1_2020H2-2021,2020-06-30,2021-01-16,1185774.61,790968.4475772708,1301828.7291002425
fold1_2020H2-2021,2020-06-30,2021-01-17,1224098.2,1421141.1070314732,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2021-01-18,2502006.18,1066205.0863475464,1581074.83764816
fold1_2020H2-2021,2020-06-30,2021-01-19,2011018.39,783469.1985795683,1301828.7291002425
fold1_2020H2-2021,2020-06-30,2021-01-20,1595354.2,1118421.866901071,1581074.83764816
fold1_2020H2-2021,2020-06-30,2021-01-21,1698207.91,762904.6795058997,1301828.7291002425
fold1_2020H2-2021,2020-06-30,2021-01-22,1620041.5,941965.3623318726,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2021-01-23,1744298.27,816497.9726543495,1422557.026900289
fold1_2020H2-2021,2020-06-30,2021-01-24,1862707.42,1539857.5313925263,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2021-01-25,2346216.5,1297283.474824958,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2021-01-26,2993616.58,1357283.079030062,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2021-01-27,2258351.94,1898695.2160844803,2415601.029544984
fold1_2020H2-2021,2020-06-30,2021-01-28,2405871.45,1737162.1677175032,2269388.326598033
fold1_2020H2-2021,2020-06-30,2021-01-29,2246568.53,1979845.2582650685,2415601.029544984
fold1_2020H2-2021,2020-06-30,2021-01-30,2167603.39,1896759.6780520098,2415601.029544984
fold1_2020H2-2021,2020-06-30,2021-01-31,1607178.02,1820946.4653909805,2269388.326598033
fold1_2020H2-2021,2020-06-30,2021-02-01,1551374.11,1011909.5901433837,1581074.83764816
fold1_2020H2-2021,2020-06-30,2021-02-02,958876.9,544117.3130414713,922188.8934810021
fold1_2020H2-2021,2020-06-30,2021-02-03,1095535.11,892813.6181142703,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2021-02-04,1345207.17,726056.1679376364,1022058.8111009629
fold1_2020H2-2021,2020-06-30,2021-02-05,1749418.05,938949.7558594797,1472951.3487590998
fold1_2020H2-2021,2020-06-30,2021-02-06,1240787.91,1058924.1978231617,1581074.83764816
fold1_2020H2-2021,2020-06-30,2021-02-07,1814367.53,1249990.484986526,1676902.5312215025
fold1_2020H2-2021,2020-06-30,2021-02-08,1325809.68,1526730.516741003,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2021-02-09,1448124.96,1068189.5822519138,1581074.83764816
fold1_2020H2-2021,2020-06-30,2021-02-10,1851743.73,1433231.617826522,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2021-02-11,1689417.95,1097090.1764982056,1581074.83764816
fold1_2020H2-2021,2020-06-30,2021-02-12,1983824.96,1078743.3333125117,1581074.83764816
fold1_2020H2-2021,2020-06-30,2021-02-13,1986462.63,1369120.46952209,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2021-02-14,2942830.48,2205495.803336352,2786911.6646664934
fold1_2020H2-2021,2020-06-30,2021-02-15,3142099.08,1892199.9956203955,2415601.029544984
fold1_2020H2-2021,2020-06-30,2021-02-16,1874868.49,1440430.9636340528,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2021-02-17,2468895.03,1798101.754802829,2269388.326598033
fold1_2020H2-2021,2020-06-30,2021-02-18,1729200.62,1707344.4884424142,2088246.1312092554
fold1_2020H2-2021,2020-06-30,2021-02-19,2485137.46,1261980.545378598,1825540.359142674
fold1_2020H2-2021,2020-06-30,2021-02-20,2510521.11,1544173.884408791,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2021-02-21,2673937.37,1949511.1991597735,2415601.029544984
fold1_2020H2-2021,2020-06-30,2021-02-22,3295922.4,2397676.569034803,2992226.3594748615
fold1_2020H2-2021,2020-06-30,2021-02-23,4952064.84,2099303.848369627,2741443.4316777373
fold1_2020H2-2021,2020-06-30,2021-02-24,2880648.13,3333746.9014766263,4196318.835204377
fold1_2020H2-2021,2020-06-30,2021-02-25,5675843.97,3252566.039411476,4196318.835204377
fold1_2020H2-2021,2020-06-30,2021-02-26,3813868.44,2595745.972853454,3398713.385143928
fold1_2020H2-2021,2020-06-30,2021-02-27,3241854.71,2062187.2071996464,2512931.6786527275
fold1_2020H2-2021,2020-06-30,2021-02-28,2348995.75,1010901.423499527,1581074.83764816
fold1_2020H2-2021,2020-06-30,2021-03-01,1942260.67,239005.45770082474,922188.8934810021
fold1_2020H2-2021,2020-06-30,2021-03-02,679248.37,80716.8907943597,506992.5508991544
fold1_2020H2-2021,2020-06-30,2021-03-03,1202803.22,347577.20575135114,922188.8934810021
fold1_2020H2-2021,2020-06-30,2021-03-04,2188811.67,1208309.1759639287,1676902.5312215025
fold1_2020H2-2021,2020-06-30,2021-03-05,1350969.16,1177346.8087828446,1581074.83764816
fold1_2020H2-2021,2020-06-30,2021-03-06,1702498.76,1101370.3275437665,1581074.83764816
fold1_2020H2-2021,2020-06-30,2021-03-07,2475099.15,1356955.4857732828,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2021-03-08,2765984.78,1705854.83385895,2088246.1312092554
fold1_2020H2-2021,2020-06-30,2021-03-09,2910840.37,1743353.0038020252,2269388.326598033
fold1_2020H2-2021,2020-06-30,2021-03-10,2793536.43,1915715.9186282845,2415601.029544984
fold1_2020H2-2021,2020-06-30,2021-03-11,4291688.17,2293738.0212561097,2992226.3594748615
fold1_2020H2-2021,2020-06-30,2021-03-12,4134860.06,2318557.0229413332,2992226.3594748615
fold1_2020H2-2021,2020-06-30,2021-03-13,2417371.88,2124403.4206281183,2741443.4316777373
fold1_2020H2-2021,2020-06-30,2021-03-14,2889680.59,2562944.1651689853,3079737.7801802442
fold1_2020H2-2021,2020-06-30,2021-03-15,3654509.31,2356368.121119355,2992226.3594748615
fold1_2020H2-2021,2020-06-30,2021-03-16,4008350.11,2117434.808552922,2741443.4316777373
fold1_2020H2-2021,2020-06-30,2021-03-17,4400411.89,2751912.309151458,3398713.385143928
fold1_2020H2-2021,2020-06-30,2021-03-18,5516765.31,3371835.570938183,4196318.835204377
fold1_2020H2-2021,2020-06-30,2021-03-19,3614457.51,2373334.608608323,2992226.3594748615
fold1_2020H2-2021,2020-06-30,2021-03-20,3232018.55,2596463.874074952,3398713.385143928
fold1_2020H2-2021,2020-06-30,2021-03-21,2822145.24,2676530.3003409556,3398713.385143928
fold1_2020H2-2021,2020-06-30,2021-03-22,3923103.49,2589019.4085620376,3398713.385143928
fold1_2020H2-2021,2020-06-30,2021-03-23,4222620.69,2817791.045402069,3767820.57263042
fold1_2020H2-2021,2020-06-30,2021-03-24,4003647.57,3388725.0948798903,4196318.835204377
fold1_2020H2-2021,2020-06-30,2021-03-25,4847687.37,3966052.944261741,4607816.076307448
fold1_2020H2-2021,2020-06-30,2021-03-26,4034615.27,3114593.6722579966,3973382.4576477087
fold1_2020H2-2021,2020-06-30,2021-03-27,3612774.77,3032052.117666168,3792196.881143266
fold1_2020H2-2021,2020-06-30,2021-03-28,3528929.89,3196379.3165578684,3973382.4576477087
fold1_2020H2-2021,2020-06-30,2021-03-29,4090090.6,3175945.54886534,3973382.4576477087
fold1_2020H2-2021,2020-06-30,2021-03-30,10795905.35,6200138.625825457,6084179.083793954
fold1_2020H2-2021,2020-06-30,2021-03-31,9220320.43,5561954.291611283,6084179.083793954
fold1_2020H2-2021,2020-06-30,2021-04-01,9027075.84,6354712.506548157,7782372.432316705
fold1_2020H2-2021,2020-06-30,2021-04-02,7866035.23,4437192.463602132,4943448.319757635
fold1_2020H2-2021,2020-06-30,2021-04-03,7594752.42,4651292.862039353,5520879.355044871
fold1_2020H2-2021,2020-06-30,2021-04-04,1720555.46,1820933.8866805718,2269388.326598033
fold1_2020H2-2021,2020-06-30,2021-04-05,2665962.66,1518822.7939913303,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2021-04-06,2627509.32,1434858.1066757897,1860711.5375563644
fold1_2020H2-2021,2020-06-30,2021-04-07,3504391.02,2050875.0505896383,2499879.3905253923
fold1_2020H2-2021,2020-06-30,2021-04-08,3026850.22,2629938.758405126,3398713.385143928
fold1_2020H2-2021,2020-06-30,2021-04-09,3110153.27,2254152.210108027,2992226.3594748615
fold1_2020H2-2021,2020-06-30,2021-04-10,2505766.01,1994683.4210726123,2415601.029544984
