fold,train_end,Date,actual_revenue,prediction_raw,prediction_calibrated
fold1_2020H2-2021,2020-06-30,2020-09-04,1425115.38,1.4005589e+06,1473138.4483331086
fold1_2020H2-2021,2020-06-30,2020-09-05,1581867.47,1.8609555e+06,1834268.5211524237
fold1_2020H2-2021,2020-06-30,2020-09-06,2654105.11,1.9726799e+06,1965474.629994912
fold1_2020H2-2021,2020-06-30,2020-09-07,2479133.84,2.4489718e+06,2644751.967693705
fold1_2020H2-2021,2020-06-30,2020-09-08,2542645.13,2.8459632e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2020-09-09,1979410.07,2.1386198e+06,2270824.401034904
fold1_2020H2-2021,2020-06-30,2020-09-10,3146008.14,2.334188e+06,2467364.927809135
fold1_2020H2-2021,2020-06-30,2020-09-11,1990335.39,2.0553571e+06,2010918.180835286
fold1_2020H2-2021,2020-06-30,2020-09-12,2806228.3,2.4552412e+06,2644751.967693705
fold1_2020H2-2021,2020-06-30,2020-09-13,2240095.92,2.550431e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2020-09-14,2832905.03,2.6584248e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2020-09-15,2914536.51,3.0453192e+06,3080896.08271948
fold1_2020H2-2021,2020-06-30,2020-09-16,1994638.41,2.2278075e+06,2378514.7798603065
fold1_2020H2-2021,2020-06-30,2020-09-17,1827659.24,2.159014e+06,2270824.401034904
fold1_2020H2-2021,2020-06-30,2020-09-18,2600220.08,2.324527e+06,2467364.927809135
fold1_2020H2-2021,2020-06-30,2020-09-19,1806587.98,2.022967e+06,2010918.180835286
fold1_2020H2-2021,2020-06-30,2020-09-20,2334885.81,3.3490492e+06,3434032.670925884
fold1_2020H2-2021,2020-06-30,2020-09-21,3082015.84,3.207593e+06,3272570.2229753663
fold1_2020H2-2021,2020-06-30,2020-09-22,2827707.7,2.9742608e+06,2962687.9736323557
fold1_2020H2-2021,2020-06-30,2020-09-23,2254030.17,2.8107312e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2020-09-24,2021614.99,2.4175475e+06,2513681.3530990025
fold1_2020H2-2021,2020-06-30,2020-09-25,2587034.31,2.6300255e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2020-09-26,2219447.23,3.5815585e+06,3777619.785643489
fold1_2020H2-2021,2020-06-30,2020-09-27,3907778.93,3.914151e+06,4027438.2114261365
fold1_2020H2-2021,2020-06-30,2020-09-28,4681424.38,3.8796262e+06,4027438.2114261365
fold1_2020H2-2021,2020-06-30,2020-09-29,3862957.51,3.9770642e+06,4027438.2114261365
fold1_2020H2-2021,2020-06-30,2020-09-30,3185317.6,3.3441885e+06,3434032.670925884
fold1_2020H2-2021,2020-06-30,2020-10-01,2053948.94,1.6093022e+06,1694264.247663653
fold1_2020H2-2021,2020-06-30,2020-10-02,844947.12,1.1841991e+06,1372419.502223175
fold1_2020H2-2021,2020-06-30,2020-10-03,1819620.17,1.449922e+06,1484761.7578866645
fold1_2020H2-2021,2020-06-30,2020-10-04,1305849.84,1.7620704e+06,1830886.75700245
fold1_2020H2-2021,2020-06-30,2020-10-05,1476045.28,2.3060788e+06,2467364.927809135
fold1_2020H2-2021,2020-06-30,2020-10-06,2225510.95,1.8216055e+06,1834268.5211524237
fold1_2020H2-2021,2020-06-30,2020-10-07,2084609.48,1.2889664e+06,1465880.400087041
fold1_2020H2-2021,2020-06-30,2020-10-08,1798621.9,1.0236218e+06,1145113.7313615968
fold1_2020H2-2021,2020-06-30,2020-10-09,1682037.65,1.2603678e+06,1372419.502223175
fold1_2020H2-2021,2020-06-30,2020-10-10,2023437.43,1.6755159e+06,1694264.247663653
fold1_2020H2-2021,2020-06-30,2020-10-11,1446988.51,1.4692842e+06,1484761.7578866645
fold1_2020H2-2021,2020-06-30,2020-10-12,1856496.7,1.9407152e+06,1965474.629994912
fold1_2020H2-2021,2020-06-30,2020-10-13,3071390.97,1.8182245e+06,1834268.4535097706
fold1_2020H2-2021,2020-06-30,2020-10-14,2627129.58,1.8318701e+06,1834268.5211524237
fold1_2020H2-2021,2020-06-30,2020-10-15,1826480.99,1.2808459e+06,1465880.400087041
fold1_2020H2-2021,2020-06-30,2020-10-16,2213689.11,1.195485e+06,1372419.502223175
fold1_2020H2-2021,2020-06-30,2020-10-17,2024181.52,1.4665096e+06,1484761.7578866645
fold1_2020H2-2021,2020-06-30,2020-10-18,2416150.55,2.5956392e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2020-10-19,1798941.77,2.740352e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2020-10-20,2361849.87,2.6636045e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2020-10-21,2168284.88,1.9223446e+06,1965474.629994912
fold1_2020H2-2021,2020-06-30,2020-10-22,2384359.77,1.6159151e+06,1694264.247663653
fold1_2020H2-2021,2020-06-30,2020-10-23,1313373.58,1.8710296e+06,1834268.5211524237
fold1_2020H2-2021,2020-06-30,2020-10-24,2435210.66,2.6218465e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2020-10-25,2045855.5,2.4018585e+06,2488448.5215769983
fold1_2020H2-2021,2020-06-30,2020-10-26,2383306.02,2.5835258e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2020-10-27,3242319.66,3.7929148e+06,3813490.980364394
fold1_2020H2-2021,2020-06-30,2020-10-28,4138715.4,3.277358e+06,3272570.2229753663
fold1_2020H2-2021,2020-06-30,2020-10-29,3361148.04,3.0913262e+06,3181651.2501564617
fold1_2020H2-2021,2020-06-30,2020-10-30,2606337.42,2.669601e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2020-10-31,3099623.67,1.8944321e+06,1938480.7095896113
fold1_2020H2-2021,2020-06-30,2020-11-01,2000351.9,1.7886688e+06,1830886.75700245
fold1_2020H2-2021,2020-06-30,2020-11-02,1609265.54,1.1461286e+06,1225321.664933177
fold1_2020H2-2021,2020-06-30,2020-11-03,1148970.3,939744.75,1092072.7923737152
fold1_2020H2-2021,2020-06-30,2020-11-04,1475675.48,1.2711146e+06,1372423.3302342282
fold1_2020H2-2021,2020-06-30,2020-11-05,1340308.97,1.076641e+06,1145113.7313615968
fold1_2020H2-2021,2020-06-30,2020-11-06,717152.89,1.4655464e+06,1484761.7578866645
fold1_2020H2-2021,2020-06-30,2020-11-07,1261006.58,1.1772424e+06,1372419.502223175
fold1_2020H2-2021,2020-06-30,2020-11-08,1462906.75,1.7992349e+06,1830886.75700245
fold1_2020H2-2021,2020-06-30,2020-11-09,1841341.67,2.6219568e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2020-11-10,1423817.05,1.8609574e+06,1834268.5211524237
fold1_2020H2-2021,2020-06-30,2020-11-11,1850484.56,1.7102236e+06,1830886.75700245
fold1_2020H2-2021,2020-06-30,2020-11-12,1742209.81,2.0182594e+06,2010918.180835286
fold1_2020H2-2021,2020-06-30,2020-11-13,1874908.56,1.9011611e+06,1938480.7095896113
fold1_2020H2-2021,2020-06-30,2020-11-14,1505407.33,1.7825418e+06,1830886.75700245
fold1_2020H2-2021,2020-06-30,2020-11-15,1822943.34,1.8393486e+06,1834268.5211524237
fold1_2020H2-2021,2020-06-30,2020-11-16,1677772.33,2.1903465e+06,2270824.401034904
fold1_2020H2-2021,2020-06-30,2020-11-17,1698265.63,1.7422709e+06,1830886.75700245
fold1_2020H2-2021,2020-06-30,2020-11-18,1708292.62,1.0836509e+06,1217908.251230289
fold1_2020H2-2021,2020-06-30,2020-11-19,1389140.38,972388.7,1092075.0961946968
fold1_2020H2-2021,2020-06-30,2020-11-20,1761075.99,1.5105975e+06,1508586.407932039
fold1_2020H2-2021,2020-06-30,2020-11-21,1277317.49,1.6524364e+06,1694264.247663653
fold1_2020H2-2021,2020-06-30,2020-11-22,1402812.95,1.3398555e+06,1465880.400087041
fold1_2020H2-2021,2020-06-30,2020-11-23,1254495.47,1.4581532e+06,1484761.7578866645
fold1_2020H2-2021,2020-06-30,2020-11-24,1234768.03,1.6264409e+06,1694264.247663653
fold1_2020H2-2021,2020-06-30,2020-11-25,1016787.85,1.4611169e+06,1484761.7578866645
fold1_2020H2-2021,2020-06-30,2020-11-26,1003033.14,1.5418186e+06,1508587.9716347596
fold1_2020H2-2021,2020-06-30,2020-11-27,2064673.72,1.8956519e+06,1938480.7095896113
fold1_2020H2-2021,2020-06-30,2020-11-28,2102733.52,1.5390919e+06,1508586.407932039
fold1_2020H2-2021,2020-06-30,2020-11-29,1696662.48,1.6545906e+06,1694264.247663653
fold1_2020H2-2021,2020-06-30,2020-11-30,1376299.12,1.6003642e+06,1633044.8567786918
fold1_2020H2-2021,2020-06-30,2020-12-01,1160032.88,1.275401e+06,1465880.400087041
fold1_2020H2-2021,2020-06-30,2020-12-02,370653.23,1.0777361e+06,1145113.7313615968
fold1_2020H2-2021,2020-06-30,2020-12-03,528608.48,930511.1,936887.5348930032
fold1_2020H2-2021,2020-06-30,2020-12-04,645703.05,919806.3,936887.5348930032
fold1_2020H2-2021,2020-06-30,2020-12-05,653591.96,1.0443695e+06,1145113.7313615968
fold1_2020H2-2021,2020-06-30,2020-12-06,755648.75,1.2035702e+06,1372419.502223175
fold1_2020H2-2021,2020-06-30,2020-12-07,832522.38,1.2222872e+06,1372419.502223175
fold1_2020H2-2021,2020-06-30,2020-12-08,1297656.34,1.3449879e+06,1465880.400087041
fold1_2020H2-2021,2020-06-30,2020-12-09,1154833.63,1.0738712e+06,1145113.7313615968
fold1_2020H2-2021,2020-06-30,2020-12-10,696601.42,1.1305591e+06,1217908.6463416559
fold1_2020H2-2021,2020-06-30,2020-12-11,708701.4,1.1068498e+06,1217908.6463416559
fold1_2020H2-2021,2020-06-30,2020-12-12,1122552.93,1.4190791e+06,1484761.7578866645
fold1_2020H2-2021,2020-06-30,2020-12-13,937152.62,1.4561452e+06,1484761.7578866645
fold1_2020H2-2021,2020-06-30,2020-12-14,1601200.69,1.4830196e+06,1497538.9949732807
fold1_2020H2-2021,2020-06-30,2020-12-15,1355809.66,2.0463194e+06,2010918.180835286
fold1_2020H2-2021,2020-06-30,2020-12-16,1368150.26,1.5035264e+06,1497539.0004083808
fold1_2020H2-2021,2020-06-30,2020-12-17,1104685.57,1.3358149e+06,1465880.400087041
fold1_2020H2-2021,2020-06-30,2020-12-18,1251306.12,1.861158e+06,1834268.5211524237
fold1_2020H2-2021,2020-06-30,2020-12-19,1648432.09,1.8216906e+06,1834268.5211524237
fold1_2020H2-2021,2020-06-30,2020-12-20,1777867.4,2.0332296e+06,2010918.180835286
fold1_2020H2-2021,2020-06-30,2020-12-21,2040125.86,2.024735e+06,2010918.180835286
fold1_2020H2-2021,2020-06-30,2020-12-22,2050706.5,1.6700232e+06,1694264.247663653
fold1_2020H2-2021,2020-06-30,2020-12-23,1964805.24,1.4775366e+06,1497538.892337212
fold1_2020H2-2021,2020-06-30,2020-12-24,1223063.47,1.3364685e+06,1465880.400087041
fold1_2020H2-2021,2020-06-30,2020-12-25,1200258.49,1.4352086e+06,1484761.7578866645
fold1_2020H2-2021,2020-06-30,2020-12-26,1099988.0,1.9408578e+06,1965474.629994912
fold1_2020H2-2021,2020-06-30,2020-12-27,1517374.4,3.2193365e+06,3272570.2229753663
fold1_2020H2-2021,2020-06-30,2020-12-28,3627797.75,3.6484422e+06,3777619.785643489
fold1_2020H2-2021,2020-06-30,2020-12-29,2940732.69,3.7400272e+06,3777619.785643489
fold1_2020H2-2021,2020-06-30,2020-12-30,2881135.64,2.8742345e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2020-12-31,2153864.87,3.617896e+06,3777619.785643489
fold1_2020H2-2021,2020-06-30,2021-01-01,1553431.51,2.754611e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2021-01-02,378420.41,844325.7,936887.5348930032
fold1_2020H2-2021,2020-06-30,2021-01-03,677894.56,987508.5,1092075.0961946968
fold1_2020H2-2021,2020-06-30,2021-01-04,819877.04,1.01881944e+06,1145113.7313615968
fold1_2020H2-2021,2020-06-30,2021-01-05,1174326.91,1.2959032e+06,1465880.400087041
fold1_2020H2-2021,2020-06-30,2021-01-06,1114251.05,1.0661791e+06,1145113.7313615968
fold1_2020H2-2021,2020-06-30,2021-01-07,837846.02,1.0046372e+06,1092075.116621801
fold1_2020H2-2021,2020-06-30,2021-01-08,1023293.14,1.2449452e+06,1372419.502223175
fold1_2020H2-2021,2020-06-30,2021-01-09,853729.27,1.2963704e+06,1465880.400087041
fold1_2020H2-2021,2020-06-30,2021-01-10,1180728.66,1.0462297e+06,1145113.7313615968
fold1_2020H2-2021,2020-06-30,2021-01-11,1515387.6,1.5833704e+06,1633044.8567786918
fold1_2020H2-2021,2020-06-30,2021-01-12,1062807.64,1.3285529e+06,1465880.400087041
fold1_2020H2-2021,2020-06-30,2021-01-13,1070756.5,1.9824758e+06,1965476.4072042154
fold1_2020H2-2021,2020-06-30,2021-01-14,764427.24,1.627218e+06,1694264.247663653
fold1_2020H2-2021,2020-06-30,2021-01-15,977003.78,1.3768216e+06,1473138.4087905085
fold1_2020H2-2021,2020-06-30,2021-01-16,1185774.61,1.0496416e+06,1145113.7313615968
fold1_2020H2-2021,2020-06-30,2021-01-17,1224098.2,1.979738e+06,1965474.629994912
fold1_2020H2-2021,2020-06-30,2021-01-18,2502006.18,1.6818828e+06,1694264.247663653
fold1_2020H2-2021,2020-06-30,2021-01-19,2011018.39,1.3647554e+06,1473138.4087905085
fold1_2020H2-2021,2020-06-30,2021-01-20,1595354.2,1.956218e+06,1965474.629994912
fold1_2020H2-2021,2020-06-30,2021-01-21,1698207.91,1.4555759e+06,1484761.7578866645
fold1_2020H2-2021,2020-06-30,2021-01-22,1620041.5,1.9155716e+06,1938481.9343233136
fold1_2020H2-2021,2020-06-30,2021-01-23,1744298.27,1.0894952e+06,1217908.6463416559
fold1_2020H2-2021,2020-06-30,2021-01-24,1862707.42,1.7612454e+06,1830886.75700245
fold1_2020H2-2021,2020-06-30,2021-01-25,2346216.5,1.6132176e+06,1694264.247663653
fold1_2020H2-2021,2020-06-30,2021-01-26,2993616.58,1.9186649e+06,1965474.629994912
fold1_2020H2-2021,2020-06-30,2021-01-27,2258351.94,2.90184e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2021-01-28,2405871.45,2.9212405e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2021-01-29,2246568.53,2.9140588e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2021-01-30,2167603.39,2.6422182e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2021-01-31,1607178.02,2.058009e+06,2010918.180835286
fold1_2020H2-2021,2020-06-30,2021-02-01,1551374.11,2.6587595e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2021-02-02,958876.9,1.2625585e+06,1372419.502223175
fold1_2020H2-2021,2020-06-30,2021-02-03,1095535.11,1.6015994e+06,1633044.8567786918
fold1_2020H2-2021,2020-06-30,2021-02-04,1345207.17,980762.25,1092075.0961946968
fold1_2020H2-2021,2020-06-30,2021-02-05,1749418.05,1.3383332e+06,1465880.400087041
fold1_2020H2-2021,2020-06-30,2021-02-06,1240787.91,1.5017106e+06,1497538.9949732807
fold1_2020H2-2021,2020-06-30,2021-02-07,1814367.53,1.2749996e+06,1465880.400087041
fold1_2020H2-2021,2020-06-30,2021-02-08,1325809.68,1.730591e+06,1830886.75700245
fold1_2020H2-2021,2020-06-30,2021-02-09,1448124.96,1.512134e+06,1508586.407932039
fold1_2020H2-2021,2020-06-30,2021-02-10,1851743.73,2.0200655e+06,2010918.180835286
fold1_2020H2-2021,2020-06-30,2021-02-11,1689417.95,1.5462404e+06,1633044.8567786918
fold1_2020H2-2021,2020-06-30,2021-02-12,1983824.96,1.5099494e+06,1508586.407932039
fold1_2020H2-2021,2020-06-30,2021-02-13,1986462.63,1.5814555e+06,1633044.8567786918
fold1_2020H2-2021,2020-06-30,2021-02-14,2942830.48,2.2830498e+06,2467364.927809135
fold1_2020H2-2021,2020-06-30,2021-02-15,3142099.08,2.0855234e+06,2270824.401034904
fold1_2020H2-2021,2020-06-30,2021-02-16,1874868.49,1.9669635e+06,1965474.629994912
fold1_2020H2-2021,2020-06-30,2021-02-17,2468895.03,2.5900015e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2021-02-18,1729200.62,2.7290332e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2021-02-19,2485137.46,1.9475456e+06,1965474.629994912
fold1_2020H2-2021,2020-06-30,2021-02-20,2510521.11,2.3112992e+06,2467364.927809135
fold1_2020H2-2021,2020-06-30,2021-02-21,2673937.37,2.354394e+06,2467364.927809135
fold1_2020H2-2021,2020-06-30,2021-02-22,3295922.4,2.4980832e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2021-02-23,4952064.84,2.5474238e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2021-02-24,2880648.13,3.6960778e+06,3777619.785643489
fold1_2020H2-2021,2020-06-30,2021-02-25,5675843.97,3.3356425e+06,3434032.670925884
fold1_2020H2-2021,2020-06-30,2021-02-26,3813868.44,3.1798705e+06,3272570.2229753663
fold1_2020H2-2021,2020-06-30,2021-02-27,3241854.71,2.776981e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2021-02-28,2348995.75,2.5744405e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2021-03-01,1942260.67,1.2731552e+06,1465880.400087041
fold1_2020H2-2021,2020-06-30,2021-03-02,679248.37,626035.4,936887.5348930032
fold1_2020H2-2021,2020-06-30,2021-03-03,1202803.22,728000.06,936887.5348930032
fold1_2020H2-2021,2020-06-30,2021-03-04,2188811.67,1.0122859e+06,1145113.7313615968
fold1_2020H2-2021,2020-06-30,2021-03-05,1350969.16,1.4809039e+06,1497538.9949732807
fold1_2020H2-2021,2020-06-30,2021-03-06,1702498.76,1.9820881e+06,1965474.629994912
fold1_2020H2-2021,2020-06-30,2021-03-07,2475099.15,1.7616739e+06,1830886.75700245
fold1_2020H2-2021,2020-06-30,2021-03-08,2765984.78,1.8456795e+06,1834268.5211524237
fold1_2020H2-2021,2020-06-30,2021-03-09,2910840.37,2.1093848e+06,2270824.401034904
fold1_2020H2-2021,2020-06-30,2021-03-10,2793536.43,2.3590038e+06,2467364.927809135
fold1_2020H2-2021,2020-06-30,2021-03-11,4291688.17,2.0849129e+06,2270822.9770489307
fold1_2020H2-2021,2020-06-30,2021-03-12,4134860.06,2.7827048e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2021-03-13,2417371.88,3.9753732e+06,4027438.2114261365
fold1_2020H2-2021,2020-06-30,2021-03-14,2889680.59,3.3050162e+06,3272570.2229753663
fold1_2020H2-2021,2020-06-30,2021-03-15,3654509.31,2.9425435e+06,2811326.151782102
fold1_2020H2-2021,2020-06-30,2021-03-16,4008350.11,2.4249158e+06,2513681.3530990025
fold1_2020H2-2021,2020-06-30,2021-03-17,4400411.89,3.4344485e+06,3777619.785643489
fold1_2020H2-2021,2020-06-30,2021-03-18,5516765.31,3.3807382e+06,3777619.785643489
fold1_2020H2-2021,2020-06-30,2021-03-19,3614457.51,3.5831505e+06,3777619.785643489
fold1_2020H2-2021,2020-06-30,2021-03-20,3232018.55,3.789838e+06,3813490.980364394
fold1_2020H2-2021,2020-06-30,2021-03-21,2822145.24,3.735226e+06,3777619.785643489
fold1_2020H2-2021,2020-06-30,2021-03-22,3923103.49,3.2767922e+06,3272570.2229753663
fold1_2020H2-2021,2020-06-30,2021-03-23,4222620.69,3.0283188e+06,3080896.08271948
fold1_2020H2-2021,2020-06-30,2021-03-24,4003647.57,3.8217992e+06,4027438.2114261365
fold1_2020H2-2021,2020-06-30,2021-03-25,4847687.37,3.9592778e+06,4027438.2114261365
fold1_2020H2-2021,2020-06-30,2021-03-26,4034615.27,4.1717055e+06,4289614.963550197
fold1_2020H2-2021,2020-06-30,2021-03-27,3612774.77,4.5503955e+06,4616820.169549349
fold1_2020H2-2021,2020-06-30,2021-03-28,3528929.89,4.3544415e+06,4331888.585349898
fold1_2020H2-2021,2020-06-30,2021-03-29,4090090.6,3.9707392e+06,4027438.2114261365
fold1_2020H2-2021,2020-06-30,2021-03-30,10795905.35,6.2220145e+06,6959320.137817484
fold1_2020H2-2021,2020-06-30,2021-03-31,9220320.43,6.973737e+06,8079376.087087573
fold1_2020H2-2021,2020-06-30,2021-04-01,9027075.84,7.180972e+06,8079376.087087573
fold1_2020H2-2021,2020-06-30,2021-04-02,7866035.23,6.3142255e+06,6959320.137817484
fold1_2020H2-2021,2020-06-30,2021-04-03,7594752.42,5.8754445e+06,6378111.731427986
fold1_2020H2-2021,2020-06-30,2021-04-04,1720555.46,3.7023288e+06,3777619.785643489
fold1_2020H2-2021,2020-06-30,2021-04-05,2665962.66,2.2868588e+06,2467364.927809135
fold1_2020H2-2021,2020-06-30,2021-04-06,2627509.32,2.278845e+06,2467364.927809135
fold1_2020H2-2021,2020-06-30,2021-04-07,3504391.02,2.2585655e+06,2467364.8137816912
fold1_2020H2-2021,2020-06-30,2021-04-08,3026850.22,2.9039052e+06,2698821.5359207303
fold1_2020H2-2021,2020-06-30,2021-04-09,3110153.27,3.3331148e+06,3434032.670925884
